ejercicio,resource_type,poverty_level,grade_level,total_donations,funding_status,date_posted,modificacion,ejercido
2014,Radio,Publicidad Turismo,366,116,Campaña,1/20/2004,2.552,71.92
2014,Internet,Publicidad Turismo,33605,2462.21,Campaña,4/15/2005,78.79072,1723.547
2014,Medios impresos,Publicidad Turismo,366,498.62,Campaña,10/11/2004,13.96136,443.7718
2014,Medios impresos,Publicidad Turismo,366,180,Campaña,1/26/2004,8.28,122.4
2014,Medios impresos,Publicidad Turismo,366,194,Campaña,1/26/2004,1.552,128.04
2014,Medios impresos,Publicidad Turismo,366,238,Campaña,1/26/2004,2.856,190.4
2014,Cine,Publicidad Turismo,33605,207,Campaña,1/27/2004,13.248,159.39
2015,Cine,Publicidad Turismo,33605,1619,Campaña,1/21/2004,95.521,1327.58
2014,Radio,Aviso Licitaciones,366,251,Campaña,2/6/2004,16.566,233.43
2015,Radio,Aviso Licitaciones,33605,483,Campaña,1/23/2004,13.041,410.55
2015,Medios impresos,Aviso Licitaciones,33605,499,Campaña,1/23/2004,41.916,459.08
2014,Medios impresos,Publicidad Turismo,33605,183,Campaña,1/27/2004,13.359,96.99
2014,Medios impresos,Publicidad Turismo,366,34,Campaña,1/18/2004,0.272,34
2014,Radio,Publicidad Turismo,366,1194,Campaña,1/29/2004,94.326,788.04
2014,Radio,Publicidad Turismo,366,359,Campaña,1/27/2004,14.719,308.74
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,272,Campaña,11/29/2004,13.056,250.24
2014,Medios impresos,Publicidad Turismo,366,574.34,Campaña,9/27/2004,23.54794,327.3738
2014,Radio,Publicidad Turismo,33605,223,Campaña,1/28/2004,17.394,115.96
2014,Medios impresos,Publicidad Turismo,33605,174,Campaña,1/25/2004,15.486,130.5
2014,Radio,Publicidad Turismo,33605,440,Campaña,1/26/2004,17.6,246.4
2015,Medios impresos,Informe 2015,361,263,Campaña,1/27/2004,24.459,213.03
2014,Medios impresos,Publicidad Turismo,33605,301,Campaña,2/2/2004,0,222.74
2014,Medios impresos,Publicidad Turismo,366,541,Campaña,1/27/2004,32.46,481.49
2015,Medios impresos,Aviso Licitaciones,366,0,Aviso,9/30/2004,0,0
2014,Cine,Publicidad Turismo,361,366,Campaña,1/27/2004,4.758,278.16
2015,Medios impresos,Aviso Licitaciones,33605,410,Campaña,1/27/2004,15.58,307.5
2015,Medios impresos,Aviso Licitaciones,33605,685,Campaña,2/8/2004,66.445,369.9
2014,Medios impresos,Publicidad Turismo,366,831,Campaña,2/2/2004,54.846,731.28
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,1/28/2004,0,0
2015,Radio,Aviso Licitaciones,366,1802,Campaña,2/4/2004,120.734,1171.3
2015,Cine,Aviso Licitaciones,33605,727,Campaña,1/27/2004,5.089,443.47
2014,Medios impresos,Publicidad Turismo,366,622,Campaña,1/26/2004,57.846,609.56
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,62,Campaña,1/22/2004,6.2,52.7
2014,Medios impresos,Publicidad Turismo,366,80,Campaña,1/27/2004,2.8,80
2015,Radio,Publicidad Turismo,366,447,Campaña,2/19/2004,16.986,295.02
2014,Medios impresos,Publicidad Turismo,366,76,Campaña,1/19/2004,0.608,38.76
2014,Radio,Publicidad Turismo,33605,784,Campaña,2/3/2004,37.632,627.2
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,1/26/2004,0,0
2014,Medios impresos,Publicidad Turismo,33605,285,Campaña,2/2/2004,19.38,239.4
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,2/3/2004,0,0
2015,Medios impresos,Aviso Licitaciones,366,312,Campaña,1/20/2004,9.048,243.36
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,2/11/2004,0,0
2014,Medios impresos,Publicidad Turismo,366,717,Campaña,2/10/2004,62.379,537.75
2015,Internet,Publicidad Turismo,366,666,Campaña,2/18/2004,24.642,519.48
2014,Medios impresos,Publicidad Turismo,366,315,Campaña,2/2/2004,9.45,289.8
2014,Medios impresos,Publicidad Turismo,366,214,Campaña,2/3/2004,5.778,130.54
2014,Medios impresos,Publicidad Turismo,366,214,Campaña,2/3/2004,18.404,147.66
2014,Medios impresos,Publicidad Turismo,366,87,Campaña,1/31/2004,6.264,86.13
2014,Cine,Publicidad Turismo,33605,484,Campaña,2/3/2004,2.42,309.76
2015,Radio,Informe 2015,361,1900,Campaña,1/28/2004,142.5,1786
2015,"An?lisis, estudios y m?tricas",Aviso Licitaciones,366,0,Aviso,1/28/2004,0,0
2014,Medios impresos,Publicidad Turismo,366,205,Campaña,1/25/2004,20.09,194.75
2014,Medios impresos,Publicidad Turismo,361,401,Campaña,2/10/2004,30.075,272.68
2014,Cine,Publicidad Turismo,366,643,Campaña,1/25/2004,46.296,604.42
2015,Medios impresos,Aviso Licitaciones,33605,511,Campaña,2/7/2004,1.533,475.23
2014,Cine,Informe 2015,366,451,Campaña,2/6/2004,39.688,423.94
2015,Cine,Aviso Licitaciones,33605,1004,Campaña,2/11/2004,9.036,682.72
2015,Radio,Aviso Licitaciones,33605,514,Campaña,2/6/2004,51.4,503.72
2014,Radio,Publicidad Turismo,362,858,Campaña,3/10/2004,46.332,703.56
2015,Radio,Publicidad Turismo,33605,364.24,Campaña,2/8/2004,28.77496,196.6896
2014,Medios impresos,Publicidad Turismo,366,84,Campaña,1/28/2004,5.628,52.08
2014,Radio,Publicidad Turismo,33605,335,Campaña,2/6/2004,20.435,311.55
2015,Radio,Aviso Licitaciones,366,994,Campaña,2/9/2004,70.574,506.94
2015,Medios impresos,Publicidad Turismo,361,292,Campaña,2/2/2004,19.564,286.16
2014,Cine,Publicidad Turismo,33605,837,Campaña,2/6/2004,81.189,778.41
2014,Medios impresos,Aviso Licitaciones,366,457,Campaña,2/4/2004,3.656,310.76
2014,Internet,Publicidad Turismo,33605,71,Campaña,1/31/2004,5.396,71
2014,Cine,Aviso Licitaciones,361,1497,Campaña,5/10/2004,65.868,1092.81
2014,Radio,Publicidad Turismo,366,0,Campaña,2/6/2004,0,0
2014,Radio,Publicidad Turismo,366,0,Campaña,2/6/2004,0,0
2014,Radio,Publicidad Turismo,366,141,Campaña,2/6/2004,8.178,135.36
2014,Cine,Publicidad Turismo,366,187,Campaña,2/6/2004,7.293,164.56
2014,Cine,Publicidad Turismo,366,141,Campaña,2/6/2004,13.395,81.78
2014,Radio,Publicidad Turismo,366,205,Campaña,2/6/2004,9.02,145.55
2014,Radio,Publicidad Turismo,366,148,Campaña,2/6/2004,11.396,97.68
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,362,1632,Campaña,2/6/2004,39.168,1632
2014,Cine,Publicidad Turismo,366,0,Aviso,8/19/2005,0,0
2014,Internet,Publicidad Turismo,33605,1439,Campaña,2/6/2004,90.657,1223.15
2015,Internet,Aviso Licitaciones,366,266,Campaña,3/17/2004,25.536,263.34
2014,Medios impresos,Publicidad Turismo,366,0,Campaña,2/8/2004,0,0
2014,Radio,Publicidad Turismo,33605,493,Campaña,2/8/2004,18.241,389.47
2014,Medios impresos,Aviso Licitaciones,33605,168,Campaña,2/6/2004,1.176,89.04
2014,Medios impresos,Aviso Licitaciones,33605,75,Campaña,2/9/2004,5.625,69
2014,Medios impresos,Publicidad Turismo,366,692,Campaña,2/10/2004,7.612,671.24
2015,Medios impresos,Aviso Licitaciones,366,1132,Campaña,2/7/2004,89.428,1098.04
2014,Medios impresos,Publicidad Turismo,366,306,Campaña,2/10/2004,24.174,260.1
2015,Radio,Aviso Licitaciones,33605,499,Campaña,2/2/2004,49.401,454.09
2014,Medios impresos,Publicidad Turismo,33605,94,Campaña,1/26/2004,8.272,61.1
2014,Medios impresos,Publicidad Turismo,366,145,Campaña,2/9/2004,11.31,118.9
2014,Radio,Publicidad Turismo,33605,596,Campaña,2/4/2004,30.992,435.08
2014,Cine,Publicidad Turismo,361,142,Campaña,2/9/2004,9.514,97.98
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Campaña,1/29/2004,0,0
2014,Medios impresos,Publicidad Turismo,361,714,Campaña,2/11/2004,9.282,471.24
2015,Medios impresos,Informe 2015,362,580,Campaña,2/2/2004,22.04,411.8
2014,Internet,Publicidad Turismo,33605,249,Campaña,2/11/2004,2.988,231.57
2015,Medios impresos,Publicidad Turismo,366,2666,Campaña,2/6/2004,23.994,1546.28
2015,Cine,Informe 2015,361,491,Campaña,2/2/2004,23.077,436.99
2015,Radio,Aviso Licitaciones,361,197,Campaña,2/28/2004,17.336,181.24
2014,Medios impresos,Publicidad Turismo,361,58,Campaña,2/10/2004,3.132,47.56
2014,Radio,Publicidad Turismo,33605,340,Campaña,2/10/2004,19.38,336.6
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Campaña,2/10/2004,0,0
2015,Cine,Informe 2015,361,1005,Campaña,2/3/2004,12.06,773.85
2015,Internet,Aviso Licitaciones,361,543,Campaña,2/10/2004,52.671,472.41
2015,Medios impresos,Informe 2015,361,303,Campaña,2/3/2004,7.272,254.52
2015,Cine,Aviso Licitaciones,33605,478,Campaña,2/3/2004,27.246,473.22
2014,Radio,Publicidad Turismo,33605,189,Campaña,1/27/2004,13.797,98.28
2014,Cine,Informe 2014,362,366,Campaña,3/2/2004,17.934,307.44
2015,Radio,Aviso Licitaciones,361,440,Campaña,2/4/2004,12.76,356.4
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,2/10/2004,0,0
2014,Medios impresos,Publicidad Turismo,366,445.09,Campaña,8/23/2006,20.02905,364.9738
2014,Radio,Publicidad Turismo,366,248,Campaña,2/6/2004,1.488,190.96
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,2/11/2004,0,0
2014,Cine,Informe 2014,361,478,Campaña,2/11/2004,24.856,406.3
2014,Medios impresos,Publicidad Turismo,366,338,Campaña,2/11/2004,27.716,233.22
2014,Medios impresos,Publicidad Turismo,366,445.57,Campaña,2/12/2004,37.42788,280.7091
2014,Medios impresos,Publicidad Turismo,362,757,Campaña,2/15/2004,22.71,620.74
2014,Medios impresos,Publicidad Turismo,366,136,Campaña,2/12/2004,8.16,72.08
2014,Medios impresos,Publicidad Turismo,361,159,Campaña,4/10/2004,13.197,84.27
2015,Radio,Publicidad Turismo,366,554,Campaña,1/31/2004,9.972,537.38
2014,Medios impresos,Publicidad Turismo,366,212,Campaña,2/14/2004,8.056,180.2
2014,Medios impresos,Publicidad Turismo,366,175,Campaña,2/12/2004,6.125,133
2014,Medios impresos,Publicidad Turismo,366,144,Campaña,2/11/2004,12.384,93.6
2014,Cine,Publicidad Turismo,366,129,Campaña,3/19/2004,10.707,103.2
2014,Medios impresos,Publicidad Turismo,366,210,Campaña,2/12/2004,10.29,193.2
2015,Medios impresos,Aviso Licitaciones,361,2077,Campaña,3/5/2004,47.771,1786.22
2014,Radio,Publicidad Turismo,366,579,Campaña,2/11/2004,55.005,416.88
2015,Radio,Aviso Licitaciones,361,330,Campaña,2/8/2004,19.14,165
2015,Medios impresos,Aviso Licitaciones,33605,524,Campaña,3/4/2004,36.68,393
2014,Medios impresos,Publicidad Turismo,366,377,Campaña,2/12/2004,31.291,241.28
2014,Radio,Publicidad Turismo,361,379,Campaña,2/15/2004,4.548,310.78
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,244,Campaña,2/10/2004,6.344,178.12
2014,Medios impresos,Publicidad Turismo,366,141,Campaña,2/12/2004,1.692,125.49
2014,Medios impresos,Publicidad Turismo,366,335,Campaña,2/12/2004,8.375,197.65
2014,Medios impresos,Publicidad Turismo,366,107,Campaña,2/11/2004,2.461,64.2
2014,Medios impresos,Publicidad Turismo,366,189,Campaña,2/11/2004,6.993,136.08
2014,Medios impresos,Publicidad Turismo,366,175,Campaña,2/11/2004,14.35,99.75
2014,Cine,Publicidad Turismo,33605,0,Campaña,6/7/2004,0,0
2014,Radio,Publicidad Turismo,33605,79,Campaña,2/9/2004,6.873,43.45
2014,Radio,Publicidad Turismo,33605,294,Campaña,2/9/2004,3.234,258.72
2014,"An?lisis, estudios y m?tricas",Informe 2015,366,0,Aviso,2/16/2004,0,0
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,33605,514,Campaña,2/16/2004,15.934,452.32
2014,Cine,Publicidad Turismo,361,1856,Campaña,2/23/2004,31.552,1206.4
2015,Radio,Publicidad Turismo,362,1022,Campaña,2/8/2004,4.088,674.52
2015,Radio,Publicidad Turismo,33605,210,Campaña,5/27/2004,17.43,151.2
2015,Radio,Aviso Licitaciones,366,742,Campaña,1/31/2004,74.2,623.28
2014,Medios impresos,Publicidad Turismo,33605,4220,Campaña,2/14/2004,371.36,3333.8
2015,Medios impresos,Aviso Licitaciones,366,155,Campaña,2/6/2004,2.015,83.7
2014,Cine,Publicidad Turismo,361,499,Campaña,2/16/2004,29.441,439.12
2015,Medios impresos,Aviso Licitaciones,33605,765,Campaña,2/7/2004,54.315,634.95
2015,Cine,Aviso Licitaciones,366,173,Campaña,2/6/2004,5.536,86.5
2014,Radio,Publicidad Turismo,366,986,Campaña,1/31/2004,95.642,719.78
2014,Radio,Publicidad Turismo,361,1838.24,Campaña,4/15/2005,9.1912,1066.1792
2014,Radio,Publicidad Turismo,33605,166,Campaña,2/2/2004,2.822,109.56
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,2/23/2004,0,0
2014,Radio,Publicidad Turismo,366,743,Campaña,1/31/2004,40.122,371.5
2014,Medios impresos,Publicidad Turismo,366,148,Campaña,2/23/2004,5.92,76.96
2014,Medios impresos,Publicidad Turismo,366,87,Campaña,2/11/2004,6.525,65.25
2014,Medios impresos,Publicidad Turismo,366,134,Campaña,2/14/2004,1.608,67
2015,Radio,Aviso Licitaciones,33605,292,Campaña,2/6/2004,2.628,224.84
2014,Medios impresos,Publicidad Turismo,366,94,Campaña,2/12/2004,5.358,83.66
2015,Medios impresos,Aviso Licitaciones,33605,1053,Campaña,2/6/2004,26.325,873.99
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,2/14/2004,0,0
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,2/14/2004,0,0
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,2/11/2004,0,0
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,2/14/2004,0,0
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,2/14/2004,0,0
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,2/14/2004,0,0
2015,Radio,Publicidad Turismo,33605,266,Campaña,2/6/2004,14.63,194.18
2014,Medios impresos,Publicidad Turismo,366,1879,Campaña,2/15/2004,178.505,1033.45
2015,Medios impresos,Aviso Licitaciones,366,424,Campaña,2/7/2004,18.656,373.12
2014,Radio,Publicidad Turismo,361,270,Campaña,2/16/2004,23.49,197.1
2014,Medios impresos,Publicidad Turismo,366,134,Campaña,2/11/2004,3.484,124.62
2014,Medios impresos,Publicidad Turismo,366,73,Campaña,2/15/2004,4.453,37.96
2014,Radio,Publicidad Turismo,366,182,Campaña,2/16/2004,16.562,163.8
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,3/2/2004,0,0
2014,Radio,Aviso Licitaciones,362,466,Campaña,2/3/2004,27.96,405.42
2015,Medios impresos,Aviso Licitaciones,33605,298,Campaña,2/9/2004,23.244,205.62
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,2/23/2004,0,0
2015,Medios impresos,Aviso Licitaciones,33605,32,Campaña,2/10/2004,0.608,23.68
2014,Internet,Publicidad Turismo,33605,546,Campaña,2/17/2004,26.754,278.46
2015,Medios impresos,Publicidad Turismo,362,315,Campaña,2/9/2004,17.01,220.5
2014,Medios impresos,Publicidad Turismo,33605,141,Campaña,2/17/2004,2.256,138.18
2015,Radio,Aviso Licitaciones,33605,200,Campaña,2/7/2004,11,120
2014,Radio,Publicidad Turismo,33605,274,Campaña,2/20/2004,19.728,238.38
2014,Radio,Publicidad Turismo,362,415,Campaña,2/15/2004,40.255,415
2015,Medios impresos,Publicidad Turismo,366,614,Campaña,2/8/2004,4.912,368.4
2015,Medios impresos,Aviso Licitaciones,362,466,Campaña,2/7/2004,5.126,414.74
2014,Radio,Publicidad Turismo,361,657,Campaña,2/17/2004,46.647,492.75
2014,Medios impresos,Publicidad Turismo,33605,238,Campaña,2/11/2004,4.998,145.18
2014,Medios impresos,Publicidad Turismo,33605,815,Campaña,2/17/2004,17.115,537.9
2014,Internet,Publicidad Turismo,361,600,Campaña,2/28/2004,16.8,378
2014,Medios impresos,Aviso Licitaciones,366,384,Campaña,2/17/2004,18.048,360.96
2014,Cine,Publicidad Turismo,366,790,Campaña,2/15/2004,45.03,521.4
2014,Cine,Publicidad Turismo,33605,246,Campaña,2/17/2004,24.354,226.32
2014,Radio,Publicidad Turismo,366,201,Campaña,2/10/2004,19.698,172.86
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,3/8/2004,0,0
2014,Radio,Publicidad Turismo,366,486,Campaña,3/11/2004,2.916,442.26
2014,Radio,Publicidad Turismo,366,228,Campaña,2/18/2004,6.84,193.8
2014,Cine,Publicidad Turismo,361,1099,Campaña,3/16/2004,78.029,1099
2015,Radio,Aviso Licitaciones,361,461,Campaña,2/8/2004,0,447.17
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Campaña,2/20/2004,0,0
2014,Radio,Publicidad Turismo,366,333,Campaña,2/20/2004,18.981,239.76
2014,Medios impresos,Publicidad Turismo,366,308,Campaña,2/17/2004,8.008,274.12
2014,Cine,Publicidad Turismo,366,134,Campaña,2/22/2004,4.556,101.84
2014,Medios impresos,Publicidad Turismo,361,270,Campaña,2/17/2004,12.69,167.4
2014,Medios impresos,Publicidad Turismo,361,191,Campaña,2/22/2004,6.685,103.14
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,2/17/2004,0,0
2015,Medios impresos,Informe 2015,33605,297,Campaña,2/8/2004,7.425,240.57
2014,Radio,Publicidad Turismo,366,865,Campaña,2/22/2004,50.17,631.45
2014,Medios impresos,Publicidad Turismo,33605,239,Campaña,2/22/2004,3.346,207.93
2014,Medios impresos,Publicidad Turismo,33605,407,Campaña,2/16/2004,30.525,333.74
2014,Televisi?n,Publicidad Turismo,33605,519,Campaña,2/16/2004,6.228,487.86
2014,Medios impresos,Publicidad Turismo,33605,130,Campaña,2/23/2004,3.9,110.5
2014,Radio,Publicidad Turismo,366,194,Campaña,2/23/2004,5.626,178.48
2014,Radio,Publicidad Turismo,366,390,Campaña,2/23/2004,32.76,312
2014,Radio,Publicidad Turismo,33605,219,Campaña,3/18/2004,5.694,186.15
2014,Medios impresos,Publicidad Turismo,366,207,Campaña,2/25/2004,7.866,107.64
2014,Cine,Publicidad Turismo,33605,248,Campaña,2/17/2004,23.56,168.64
2014,Cine,Publicidad Turismo,33605,59,Campaña,2/17/2004,5.782,34.81
2014,Cine,Publicidad Turismo,33605,272,Campaña,2/17/2004,16.048,171.36
2014,Cine,Publicidad Turismo,33605,272,Campaña,2/17/2004,4.352,231.2
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,2/26/2004,0,0
2014,Medios impresos,Publicidad Turismo,33605,638,Campaña,2/23/2004,3.828,363.66
2014,Medios impresos,Publicidad Turismo,33605,499,Campaña,2/23/2004,36.427,249.5
2014,Internet,Publicidad Turismo,362,1238,Campaña,3/29/2004,29.712,792.32
2014,Cine,Publicidad Turismo,33605,400,Campaña,2/28/2004,1.2,376
2014,Medios impresos,Publicidad Turismo,33605,283,Campaña,2/28/2004,25.187,217.91
2015,Medios impresos,Publicidad Turismo,361,544,Campaña,2/26/2004,16.864,299.2
2015,Medios impresos,Publicidad Turismo,366,157,Campaña,2/17/2004,5.181,124.03
2014,Cine,Publicidad Turismo,33605,401,Campaña,2/23/2004,24.06,304.76
2014,Cine,Publicidad Turismo,33605,422,Campaña,2/23/2004,13.082,215.22
2014,Cine,Publicidad Turismo,366,673,Campaña,2/24/2004,4.038,343.23
2014,Cine,Publicidad Turismo,361,493,Campaña,2/23/2004,7.888,488.07
2014,Medios impresos,Publicidad Turismo,33605,972,Campaña,3/17/2004,56.376,874.8
2014,Internet,Publicidad Turismo,33605,861,Campaña,2/23/2004,35.301,662.97
2014,Medios impresos,Publicidad Turismo,33605,233,Campaña,2/23/2004,14.912,139.8
2015,"An?lisis, estudios y m?tricas",Aviso Licitaciones,33605,977,Campaña,2/10/2004,91.838,928.15
2015,Cine,Aviso Licitaciones,33605,360,Campaña,2/11/2004,12.96,324
2014,Medios impresos,Publicidad Turismo,366,789,Campaña,2/15/2004,71.01,725.88
2014,Medios impresos,Publicidad Turismo,366,220,Campaña,3/15/2004,11.22,149.6
2015,Cine,Aviso Licitaciones,362,958,Campaña,2/11/2004,47.9,737.66
2015,Medios impresos,Aviso Licitaciones,33605,390,Campaña,2/24/2004,24.96,284.7
2014,Medios impresos,Publicidad Turismo,361,457,Campaña,3/9/2004,29.248,278.77
2015,Radio,Informe 2015,33605,148,Campaña,2/12/2004,11.988,90.28
2015,Radio,Aviso Licitaciones,33605,473,Campaña,5/25/2004,43.989,307.45
2014,Radio,Aviso Licitaciones,33605,440,Campaña,2/26/2004,20.68,400.4
2015,Medios impresos,Aviso Licitaciones,33605,220,Campaña,2/27/2004,1.54,211.2
2014,Medios impresos,Publicidad Turismo,366,658,Campaña,2/28/2004,19.74,447.44
2014,Medios impresos,Publicidad Turismo,362,160,Campaña,3/17/2004,6.72,94.4
2015,Cine,Publicidad Turismo,362,0,Aviso,9/13/2005,0,0
2014,Medios impresos,Publicidad Turismo,366,205,Campaña,2/26/2004,18.45,166.05
2014,Radio,Publicidad Turismo,366,510,Campaña,2/28/2004,29.58,479.4
2014,Radio,Publicidad Turismo,33605,417,Campaña,2/18/2004,12.927,321.09
2014,Medios impresos,Publicidad Turismo,366,555,Campaña,2/28/2004,53.28,493.95
2015,Radio,Aviso Licitaciones,366,2379,Campaña,5/16/2004,73.749,2260.05
2015,Medios impresos,Aviso Licitaciones,362,180,Campaña,2/12/2004,10.08,165.6
2014,Medios impresos,Publicidad Turismo,366,233,Campaña,3/2/2004,23.3,191.06
2015,Medios impresos,Publicidad Turismo,366,1046,Campaña,2/13/2004,19.874,742.66
2014,Medios impresos,Publicidad Turismo,33605,413,Campaña,3/1/2004,35.931,400.61
2015,Medios impresos,Publicidad Turismo,33605,1286,Campaña,3/17/2004,42.438,771.6
2014,Cine,Publicidad Turismo,362,307,Campaña,2/13/2004,24.56,300.86
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,3/15/2004,0,0
2014,Medios impresos,Publicidad Turismo,366,80,Campaña,2/21/2004,3.12,48.8
2014,Medios impresos,Publicidad Turismo,366,142,Campaña,2/28/2004,13.632,136.32
2014,Radio,Publicidad Turismo,33605,346,Campaña,3/1/2004,26.642,304.48
2015,Medios impresos,Informe 2015,361,281,Campaña,2/17/2004,22.761,250.09
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,33605,263,Campaña,2/29/2004,15.78,147.28
2015,Medios impresos,Aviso Licitaciones,366,496,Campaña,2/18/2004,34.72,406.72
2014,Medios impresos,Publicidad Turismo,33605,62,Campaña,3/2/2004,1.054,48.36
2015,Medios impresos,Publicidad Turismo,362,585,Campaña,2/19/2004,28.665,579.15
2014,Radio,Publicidad Turismo,366,121,Campaña,3/2/2004,2.541,121
2014,Medios impresos,Publicidad Turismo,366,87,Campaña,3/2/2004,5.829,46.98
2015,Radio,Aviso Licitaciones,361,118,Campaña,2/22/2004,1.416,84.96
2014,Medios impresos,Publicidad Turismo,366,308,Campaña,3/3/2004,26.18,187.88
